"Txhash","Blockno","UnixTimestamp","DateTime","From","To","ContractAddress","Value_IN(ETH)","Value_OUT(ETH)","CurrentValue @ $2513.84115819899/ETH","TxnFee(ETH)","TxnFee(USD)","Historical $Price/ETH","Status","ErrCode","Method"
"0x1193edeb98c321999d4e125fc0670d63f059f3120b74af75273941c1e1ea0d7b","3315310","1693419967","2023-08-30 18:26:07","0x27193862848d9009ab6d01941ceb9fc86b17ab27","0xe6734ca85163726ab94d6240c6bbabecc4436803","","0","0","0","0.000054015129919366","0.135785456756768","1705.54","","","Publish",""
"0x9bd51e0b11b11e3d6a91fcd0e4a3f092f02c4f690d317b8a486913e18ec8308c","3317110","1693423567","2023-08-30 19:26:07","0x27193862848d9009ab6d01941ceb9fc86b17ab27","0xe6734ca85163726ab94d6240c6bbabecc4436803","","0","0","0","0.000052038343927346","0.130816130769077","1705.54","","","Publish",""
"0x5ec9efb3a5a81c7925b51f9933b2172de09f6d7c9fa4a077a556389cf8e4c0f6","3318910","1693427167","2023-08-30 20:26:07","0x27193862848d9009ab6d01941ceb9fc86b17ab27","0xe6734ca85163726ab94d6240c6bbabecc4436803","","0","0","0","0.000079347762867882","0.199467672108295","1705.54","","","Publish",""
"0xf419d3864c9ec1afb2dac9f2fd9cc54a5b02aea0ab968b3d1512ad6cc65affcb","3320710","1693430767","2023-08-30 21:26:07","0x27193862848d9009ab6d01941ceb9fc86b17ab27","0xe6734ca85163726ab94d6240c6bbabecc4436803","","0","0","0","0.000085738318974011","0.215532515071662","1705.54","","","Publish",""
"0x4326921a6a6a431012778bd61a756a1adcf0c43c31435d52344890c91333eeab","3322510","1693434367","2023-08-30 22:26:07","0x27193862848d9009ab6d01941ceb9fc86b17ab27","0xe6734ca85163726ab94d6240c6bbabecc4436803","","0","0","0","0.000051447994799029","0.129332086832607","1705.54","","","Publish",""
"0x4464fad1cc588230aaf6b39dec445b3c90681ed901022fe2be43d00888fcdb32","3324310","1693437967","2023-08-30 23:26:07","0x27193862848d9009ab6d01941ceb9fc86b17ab27","0xe6734ca85163726ab94d6240c6bbabecc4436803","","0","0","0","0.000038772262831172","0.0974673101015091","1705.54","","","Publish",""
"0xab6a6190ee8cebd783d93f1fa7d4a1f5abecc43ec777284ad6172daa23ede519","3326110","1693441567","2023-08-31 00:26:07","0x27193862848d9009ab6d01941ceb9fc86b17ab27","0xe6734ca85163726ab94d6240c6bbabecc4436803","","0","0","0","0.000035637724536786","0.0895875787251307","1645.67","","","Publish",""
"0x354c18b43231db1f6390280a9a97b8decd1efc3e44c3cc0c5e025b8dbc598ba8","3327910","1693445167","2023-08-31 01:26:07","0x27193862848d9009ab6d01941ceb9fc86b17ab27","0xe6734ca85163726ab94d6240c6bbabecc4436803","","0","0","0","0.000039009392920517","0.0980634174799519","1645.67","","","Publish",""
"0x6142d2fe755785eda94be5dbe430c229d6daf01f4dcedb86b94eadc373e8154d","3329710","1693448767","2023-08-31 02:26:07","0x27193862848d9009ab6d01941ceb9fc86b17ab27","0xe6734ca85163726ab94d6240c6bbabecc4436803","","0","0","0","0.000039486207206415","0.0992620528566596","1645.67","","","Publish",""
"0x8819339783f0af64d9562f2a46d17deb7bd34e8f5164b91e2e93f4b909f9f49f","3331510","1693452367","2023-08-31 03:26:07","0x27193862848d9009ab6d01941ceb9fc86b17ab27","0xe6734ca85163726ab94d6240c6bbabecc4436803","","0","0","0","0.000035543095779187","0.0893496970595291","1645.67","","","Publish",""
"0x2994632fa4e98dee63af1318dd66e458c9bd39797bf8579837b52fec7b3edcbe","3347710","1693484767","2023-08-31 12:26:07","0x27193862848d9009ab6d01941ceb9fc86b17ab27","0xe6734ca85163726ab94d6240c6bbabecc4436803","","0","0","0","0.000048026995393285","0.120732237724273","1645.67","","","Publish",""
"0xb61ad7322baf58839eab07f6c32bd40cda6297d1b42df482df20eba8b8da7cc4","3351310","1693491967","2023-08-31 14:26:07","0x27193862848d9009ab6d01941ceb9fc86b17ab27","0xe6734ca85163726ab94d6240c6bbabecc4436803","","0","0","0","0.000065294924810346","0.164141069409756","1645.67","","","Publish",""
"0xe85eee4c7703b4afa69c2c9b930abc26fc2683ed42fb053ef0a805ae015908c3","3353110","1693495567","2023-08-31 15:26:07","0x27193862848d9009ab6d01941ceb9fc86b17ab27","0xe6734ca85163726ab94d6240c6bbabecc4436803","","0","0","0","0.000074440515712473","0.187131632235573","1645.67","","","Publish",""
"0xe5e282d37de5fd458f2df3e0001c7bfa6cc0d68ced60dd3e5bb1a0daadf9d59a","3354910","1693499167","2023-08-31 16:26:07","0x27193862848d9009ab6d01941ceb9fc86b17ab27","0xe6734ca85163726ab94d6240c6bbabecc4436803","","0","0","0","0.000075407219092385","0.189561770979766","1645.67","","","Publish",""
"0x5d6ecce958b228e7ff80e41d324dce6c1d2dc9dd80ece87db898e61dcddaaac1","3356711","1693502769","2023-08-31 17:26:09","0x27193862848d9009ab6d01941ceb9fc86b17ab27","0xe6734ca85163726ab94d6240c6bbabecc4436803","","0","0","0","0.000113494574349553","0.285307332232182","1645.67","","","Publish",""
"0x9e1c31b0232fced6c2b02a9303945731e01f1d522cccc7c07dddadad2e08a6a0","3358510","1693506367","2023-08-31 18:26:07","0x27193862848d9009ab6d01941ceb9fc86b17ab27","0xe6734ca85163726ab94d6240c6bbabecc4436803","","0","0","0","0.000082515149337462","0.207429978579448","1645.67","","","Publish",""
"0x2daf9f581d0d01bce0a7aa5a5e5c66bc3bf11994755e99c3f92bd65fe84f2fbd","3360310","1693509967","2023-08-31 19:26:07","0x27193862848d9009ab6d01941ceb9fc86b17ab27","0xe6734ca85163726ab94d6240c6bbabecc4436803","","0","0","0","0.000067972176923003","0.170871255961429","1645.67","","","Publish",""
"0x37f9aee76399eef1a4d4071718821625b3d4e736aff8635a0ca732120231a31f","3362110","1693513567","2023-08-31 20:26:07","0x27193862848d9009ab6d01941ceb9fc86b17ab27","0xe6734ca85163726ab94d6240c6bbabecc4436803","","0","0","0","0.000065582929530401","0.164865067528786","1645.67","","","Publish",""
"0x3bbe43a9ed8321fa6fe44ba1f1ff83b803b2bc14ff889813e83ccc2a861542e7","3363910","1693517167","2023-08-31 21:26:07","0x27193862848d9009ab6d01941ceb9fc86b17ab27","0xe6734ca85163726ab94d6240c6bbabecc4436803","","0","0","0","0.000070222843214658","0.176529073518762","1645.67","","","Publish",""
"0x0d609e22cd4a77afe1e9f2f70488054e67c1b22cd316e42dfef361e5e0887745","3365710","1693520767","2023-08-31 22:26:07","0x27193862848d9009ab6d01941ceb9fc86b17ab27","0xe6734ca85163726ab94d6240c6bbabecc4436803","","0","0","0","0.000048239054401314","0.121265320386623","1645.67","","","Publish",""
"0x1737a4322c94d6836a1cc1aef40c84aeae8b286225456067d778cfbaa087f3c3","3367510","1693524367","2023-08-31 23:26:07","0x27193862848d9009ab6d01941ceb9fc86b17ab27","0xe6734ca85163726ab94d6240c6bbabecc4436803","","0","0","0","0.000036427435782291","0.0915727873571737","1645.67","","","Publish",""
"0x0f697d3b63e4e0090f983fe6425cb2df92c09075e3ca2701f79e868cdf2dfb01","3369310","1693527967","2023-09-01 00:26:07","0x27193862848d9009ab6d01941ceb9fc86b17ab27","0xe6734ca85163726ab94d6240c6bbabecc4436803","","0","0","0","0.000050362150114247","0.12660244577259","1628.50","","","Publish",""
"0x0e746bb76ec53e11bf9144bab5245ef1d6c485e58efb054c8ab4b62938863bbd","3371110","1693531567","2023-09-01 01:26:07","0x27193862848d9009ab6d01941ceb9fc86b17ab27","0xe6734ca85163726ab94d6240c6bbabecc4436803","","0","0","0","0.000030287153197968","0.0761370922737301","1628.50","","","Publish",""
"0x54d8e10ad6245c58ecbdebef71322c75c859756a3d0c4d7ff23db448fd97c234","3372910","1693535167","2023-09-01 02:26:07","0x27193862848d9009ab6d01941ceb9fc86b17ab27","0xe6734ca85163726ab94d6240c6bbabecc4436803","","0","0","0","0.000029831290385646","0.0749911255736227","1628.50","","","Publish",""
"0x916545692f361f9ae96df7ae5e204eedeb5f071e685acacfc451ae68ffff5486","3374710","1693538767","2023-09-01 03:26:07","0x27193862848d9009ab6d01941ceb9fc86b17ab27","0xe6734ca85163726ab94d6240c6bbabecc4436803","","0","0","0","0.000028960068455997","0.0728010120289455","1628.50","","","Publish",""
"0x8351f9e9e2a375ddea9b4d668b85fd1ee3e2b106387e584468d3b94189025f96","3376525","1693542397","2023-09-01 04:26:37","0x27193862848d9009ab6d01941ceb9fc86b17ab27","0xe6734ca85163726ab94d6240c6bbabecc4436803","","0","0","0","0.000031008744882363","0.0779510591493764","1628.50","","","Publish",""
"0x91d7ddc8b6813ced41c604b73c2edb5ce81b285efebeff4c0526ea31ce06e83e","3392710","1693574767","2023-09-01 13:26:07","0x27193862848d9009ab6d01941ceb9fc86b17ab27","0xe6734ca85163726ab94d6240c6bbabecc4436803","","0","0","0","0.000041169756550871","0.103494228490612","1628.50","","","Publish",""
"0x9e17be1242c0473a01a52d36281dae57c0b8ab891d71150cf94b903d0395ea8e","3396310","1693581967","2023-09-01 15:26:07","0x27193862848d9009ab6d01941ceb9fc86b17ab27","0xe6734ca85163726ab94d6240c6bbabecc4436803","","0","0","0","0.00012006636491532","0.301827769839471","1628.50","","","Publish",""
"0xc213234f523dd50129bffd46023632ce140af16806b87d1577f43e1afb815ad0","3398110","1693585567","2023-09-01 16:26:07","0x27193862848d9009ab6d01941ceb9fc86b17ab27","0xe6734ca85163726ab94d6240c6bbabecc4436803","","0","0","0","0.000080364381571124","0.2020232900467","1628.50","","","Publish",""
"0x39063b397709458351912f19763f1144b1b5c4d99707a521a4efc3a4d9fa91ab","3399910","1693589167","2023-09-01 17:26:07","0x27193862848d9009ab6d01941ceb9fc86b17ab27","0xe6734ca85163726ab94d6240c6bbabecc4436803","","0","0","0","0.000075881505290443","0.19075405114521","1628.50","","","Publish",""
"0x5d299945cd8c52acb4059d09893a06dd088ad0a9f9bad6c3a58008190ee8c0d6","3401710","1693592767","2023-09-01 18:26:07","0x27193862848d9009ab6d01941ceb9fc86b17ab27","0xe6734ca85163726ab94d6240c6bbabecc4436803","","0","0","0","0.000060738174343072","0.15268612253748","1628.50","","","Publish",""
"0x204118c3f5250299faab7dec851d5090f56e8b4f7c171a750bf27f6f45fe10a7","3403510","1693596367","2023-09-01 19:26:07","0x27193862848d9009ab6d01941ceb9fc86b17ab27","0xe6734ca85163726ab94d6240c6bbabecc4436803","","0","0","0","0.000060408468309989","0.15185729394141","1628.50","","","Publish",""
"0xd455e4f502d56b20267b508831d265b73230aead38e65bf67dd413e78ee45807","3405310","1693599967","2023-09-01 20:26:07","0x27193862848d9009ab6d01941ceb9fc86b17ab27","0xe6734ca85163726ab94d6240c6bbabecc4436803","","0","0","0","0.000054495649215422","0.136993405940502","1628.50","","","Publish",""
"0x5b3be2eb1015730179c6f6fd4bdb22bc01c727e33dbc706b779178a216d85dc2","3407110","1693603567","2023-09-01 21:26:07","0x27193862848d9009ab6d01941ceb9fc86b17ab27","0xe6734ca85163726ab94d6240c6bbabecc4436803","","0","0","0","0.000031517183985997","0.0792291942945294","1628.50","","","Publish",""
"0xb088379a9dd1c714ababe146964815213efc0b9c939495d8c56b70cdcaec0c27","3408910","1693607167","2023-09-01 22:26:07","0x27193862848d9009ab6d01941ceb9fc86b17ab27","0xe6734ca85163726ab94d6240c6bbabecc4436803","","0","0","0","0.000026438173344958","0.0664613683021549","1628.50","","","Publish",""
"0xaa2e6f53089b736a91371a7fe862826f823ec8b4f987e5720bf4a822ebb148f4","3410710","1693610767","2023-09-01 23:26:07","0x27193862848d9009ab6d01941ceb9fc86b17ab27","0xe6734ca85163726ab94d6240c6bbabecc4436803","","0","0","0","0.000034259233656565","0.0861222716142292","1628.50","","","Publish",""
"0xdc348718617e0461f7c0dcf97a421f9ca90277010c87225ecd4d81e2ad3b97ba","3412510","1693614367","2023-09-02 00:26:07","0x27193862848d9009ab6d01941ceb9fc86b17ab27","0xe6734ca85163726ab94d6240c6bbabecc4436803","","0","0","0","0.000025772085985335","0.0647869304825785","1636.88","","","Publish",""
"0xfd855ec5b13bcadc3d63b5ad3568850443d6eda6844f2fe917a94bb47b95dbb1","3414310","1693617967","2023-09-02 01:26:07","0x27193862848d9009ab6d01941ceb9fc86b17ab27","0xe6734ca85163726ab94d6240c6bbabecc4436803","","0","0","0","0.000026215990187094","0.0659028351352577","1636.88","","","Publish",""
"0xc94bcd0ff8db576b1611c36d0fa9cf7452f0458e9dfc72c52e76ade8f97a0a66","3416110","1693621567","2023-09-02 02:26:07","0x27193862848d9009ab6d01941ceb9fc86b17ab27","0xe6734ca85163726ab94d6240c6bbabecc4436803","","0","0","0","0.000027999392994542","0.0703860265142681","1636.88","","","Publish",""
"0x395d8c95645fdec6b2fa2352f886e77b79fca1baa46b2f80cb2b11ec60bb6cd6","3417910","1693625167","2023-09-02 03:26:07","0x27193862848d9009ab6d01941ceb9fc86b17ab27","0xe6734ca85163726ab94d6240c6bbabecc4436803","","0","0","0","0.0000268293537696","0.0674447337539017","1636.88","","","Publish",""
"0xfd7de01572ba01a0d335bfdf03b6d21809664e4b4ee10a0e94200f88de41ca25","3419710","1693628767","2023-09-02 04:26:07","0x27193862848d9009ab6d01941ceb9fc86b17ab27","0xe6734ca85163726ab94d6240c6bbabecc4436803","","0","0","0","0.000025678024938127","0.0645504759507237","1636.88","","","Publish",""
"0x3c5f638c33c9a87a4d073aa00a493cdc2d742ad140c2d4b307c8bf108c11b584","3435910","1693661167","2023-09-02 13:26:07","0x27193862848d9009ab6d01941ceb9fc86b17ab27","0xe6734ca85163726ab94d6240c6bbabecc4436803","","0","0","0","0.000039919485182518","0.100351244865928","1636.88","","","Publish",""
"0xf6e78ec9d152e072c9963a9a660dcadfa576cb0be685a67b4ea53218d9b10121","3437710","1693664767","2023-09-02 14:26:07","0x27193862848d9009ab6d01941ceb9fc86b17ab27","0xe6734ca85163726ab94d6240c6bbabecc4436803","","0","0","0","0.000036029322456995","0.0905719936944172","1636.88","","","Publish",""
"0x88a00341eb0e33e6b7ad53bb1247865570b10f68b24d410bf1902ebbb5488667","3439510","1693668367","2023-09-02 15:26:07","0x27193862848d9009ab6d01941ceb9fc86b17ab27","0xe6734ca85163726ab94d6240c6bbabecc4436803","","0","0","0","0.000041024654329566","0.103129464554549","1636.88","","","Publish",""
"0xdad844e06c54c75b879e107b8278cf52583ee92db05aa0482fc9b0824fe69f6d","3441310","1693671967","2023-09-02 16:26:07","0x27193862848d9009ab6d01941ceb9fc86b17ab27","0xe6734ca85163726ab94d6240c6bbabecc4436803","","0","0","0","0.000052224792323386","0.131284832420922","1636.88","","","Publish",""
"0xb4d956ab2ef19cf258a02d7834951dc4aadf8dffe268b631efd7afcf04c426bb","3443110","1693675567","2023-09-02 17:26:07","0x27193862848d9009ab6d01941ceb9fc86b17ab27","0xe6734ca85163726ab94d6240c6bbabecc4436803","","0","0","0","0.000041555333824954","0.104463508511868","1636.88","","","Publish",""
"0xdfa1c6a752abafeb49b153107e62616f00f3cd57d0573f7215de76c189bcaff6","3444910","1693679167","2023-09-02 18:26:07","0x27193862848d9009ab6d01941ceb9fc86b17ab27","0xe6734ca85163726ab94d6240c6bbabecc4436803","","0","0","0","0.000029814558239486","0.0749490636159407","1636.88","","","Publish",""
"0x134372416f93792cf8450d69471dd86aa2c59142038be52e2e5ae947e0822365","3446710","1693682767","2023-09-02 19:26:07","0x27193862848d9009ab6d01941ceb9fc86b17ab27","0xe6734ca85163726ab94d6240c6bbabecc4436803","","0","0","0","0.000026111655706771","0.0656405548244025","1636.88","","","Publish",""
"0xa6b30149c483564a090799a977420489f9bc19309b5c923d609d62f62988ca9b","3448510","1693686367","2023-09-02 20:26:07","0x27193862848d9009ab6d01941ceb9fc86b17ab27","0xe6734ca85163726ab94d6240c6bbabecc4436803","","0","0","0","0.000025630172377547","0.0644301822144125","1636.88","","","Publish",""
"0x154adbc05f23881d39586837ada5206b69bef80eeae12603890a04005b39caa7","3450310","1693689967","2023-09-02 21:26:07","0x27193862848d9009ab6d01941ceb9fc86b17ab27","0xe6734ca85163726ab94d6240c6bbabecc4436803","","0","0","0","0.000029734455385432","0.0747476977645306","1636.88","","","Publish",""
"0xeaad96ff54afda13153e59f1e91b5ccefcf453eccdcb1268b62b1cb3b24ef7a0","3452112","1693693571","2023-09-02 22:26:11","0x27193862848d9009ab6d01941ceb9fc86b17ab27","0xe6734ca85163726ab94d6240c6bbabecc4436803","","0","0","0","0.000026914282669705","0.0676582315185062","1636.88","","","Publish",""
"0x73da7ff3a54d7944c8c531071e2f8d385849382c23ba2516ec790c3bc6f05354","3453910","1693697167","2023-09-02 23:26:07","0x27193862848d9009ab6d01941ceb9fc86b17ab27","0xe6734ca85163726ab94d6240c6bbabecc4436803","","0","0","0","0.000028696593328498","0.0721386774092768","1636.88","","","Publish",""
"0xd718e30c4a637ba9741b3d831c0cecf0d906bc1fd5fcd08dadcf3dd7d3d07457","3455710","1693700767","2023-09-03 00:26:07","0x27193862848d9009ab6d01941ceb9fc86b17ab27","0xe6734ca85163726ab94d6240c6bbabecc4436803","","0","0","0","0.000027810499119148","0.069911177315771","1635.73","","","Publish",""
"0xd527fd4aa490d7787d48f776474256d79ccc1b1de20540a4239670edaaf5b130","3457510","1693704367","2023-09-03 01:26:07","0x27193862848d9009ab6d01941ceb9fc86b17ab27","0xe6734ca85163726ab94d6240c6bbabecc4436803","","0","0","0","0.000026273114656124","0.0660464369766456","1635.73","","","Publish",""
"0xfd83fae95cf8cfc19d4147d9016ba2d02e837b664d2f7489cbbfc0e0bc029d25","3459310","1693707967","2023-09-03 02:26:07","0x27193862848d9009ab6d01941ceb9fc86b17ab27","0xe6734ca85163726ab94d6240c6bbabecc4436803","","0","0","0","0.000030371060079907","0.0763480208470045","1635.73","","","Publish",""
"0xfe649aa476142b6075f10fdaeb77f331deb7d95ed2b8f350e099256f288f516e","3475510","1693740367","2023-09-03 11:26:07","0x27193862848d9009ab6d01941ceb9fc86b17ab27","0xe6734ca85163726ab94d6240c6bbabecc4436803","","0","0","0","0.000026928289558975","0.0676934426132515","1635.73","","","Publish",""
"0xb30df6652a24ff82b4ea1d1e2ba73665c7c1248840fc1e4a0f74cbce8df9f9e9","3480910","1693751167","2023-09-03 14:26:07","0x27193862848d9009ab6d01941ceb9fc86b17ab27","0xe6734ca85163726ab94d6240c6bbabecc4436803","","0","0","0","0.000046419546252292","0.116691365913933","1635.73","","","Publish",""
"0xb964cc23523ecae69fdf8d6e3ebb9846a2ded7456150ad99c2f6593116ab37b1","3484510","1693758367","2023-09-03 16:26:07","0x27193862848d9009ab6d01941ceb9fc86b17ab27","0xe6734ca85163726ab94d6240c6bbabecc4436803","","0","0","0","0.000031111749479976","0.0782099963463397","1635.73","","","Publish",""
"0x33cd164ef78d2cc0f2e06310581b8d579ab07b3af7575d7fd588268b4de3f7fc","3486310","1693761967","2023-09-03 17:26:07","0x27193862848d9009ab6d01941ceb9fc86b17ab27","0xe6734ca85163726ab94d6240c6bbabecc4436803","","0","0","0","0.000031351725016112","0.0788132567260392","1635.73","","","Publish",""
"0x478c2cc9bd1c3452a4268dda2fc531902f261a1310459f475ba7e8dec55830b7","3488110","1693765567","2023-09-03 18:26:07","0x27193862848d9009ab6d01941ceb9fc86b17ab27","0xe6734ca85163726ab94d6240c6bbabecc4436803","","0","0","0","0.00003646350464417","0.0916634587466946","1635.73","","","Publish",""
"0xd5d2f96c198e83e0d325a27cbf3890940e9496ec85ebe88126a68f61297ab040","3491710","1693772767","2023-09-03 20:26:07","0x27193862848d9009ab6d01941ceb9fc86b17ab27","0xe6734ca85163726ab94d6240c6bbabecc4436803","","0","0","0","0.000033685597883017","0.0846802423968689","1635.73","","","Publish",""
"0x029c31bcad0873172b420f30510d1da1b995b7be9bdbf0ecd6763b5a226646d5","3493510","1693776367","2023-09-03 21:26:07","0x27193862848d9009ab6d01941ceb9fc86b17ab27","0xe6734ca85163726ab94d6240c6bbabecc4436803","","0","0","0","0.000025974395268969","0.0652955038864634","1635.73","","","Publish",""
"0x9e0cb44353e96a5a5ef5e3f6e4805e252635c881bac2a492814639a7c90a94a0","3495310","1693779967","2023-09-03 22:26:07","0x27193862848d9009ab6d01941ceb9fc86b17ab27","0xe6734ca85163726ab94d6240c6bbabecc4436803","","0","0","0","0.000024737155772107","0.0621852803167023","1635.73","","","Publish",""
"0x38c3d1bd766e60dbbc05233aafae23e8fb4ef4c850510f76592df37e47ce134c","3497110","1693783567","2023-09-03 23:26:07","0x27193862848d9009ab6d01941ceb9fc86b17ab27","0xe6734ca85163726ab94d6240c6bbabecc4436803","","0","0","0","0.000035734913994647","0.0898318975844447","1635.73","","","Publish",""
"0x2b74596ef4f39c1f8612ecb05f8c8e40a21520fea04b724e1131b11f128b4ea1","3498910","1693787167","2023-09-04 00:26:07","0x27193862848d9009ab6d01941ceb9fc86b17ab27","0xe6734ca85163726ab94d6240c6bbabecc4436803","","0","0","0","0.000026342785362199","0.0662215780650977","1629.77","","","Publish",""
"0x28f611b52938f3be007fc511c2323533573690463b5af1f4af5b8eb6bfca4af5","3502510","1693794367","2023-09-04 02:26:07","0x27193862848d9009ab6d01941ceb9fc86b17ab27","0xe6734ca85163726ab94d6240c6bbabecc4436803","","0","0","0","0.000024402606038281","0.061344275426346","1629.77","","","Publish",""
"0xbf4379376f6ff72422f16470556b3495893e20b1ca358e119b79988d1829e08f","3524110","1693837567","2023-09-04 14:26:07","0x27193862848d9009ab6d01941ceb9fc86b17ab27","0xe6734ca85163726ab94d6240c6bbabecc4436803","","0","0","0","0.000075019901825969","0.188588116894168","1629.77","","","Publish",""
"0x38ac284f88e3e0a6ad7f2c61f18ab9af1e72282db6c6aa054341b7b0cad7eeea","3527710","1693844767","2023-09-04 16:26:07","0x27193862848d9009ab6d01941ceb9fc86b17ab27","0xe6734ca85163726ab94d6240c6bbabecc4436803","","0","0","0","0.000055025383896024","0.138325074783525","1629.77","","","Publish",""
"0xd03914ab0dee11c7b20707e929015bc1d25f4ba53183f0730a4cab45b601cec3","3529510","1693848367","2023-09-04 17:26:07","0x27193862848d9009ab6d01941ceb9fc86b17ab27","0xe6734ca85163726ab94d6240c6bbabecc4436803","","0","0","0","0.0000384187020995","0.0965785145823091","1629.77","","","Publish",""
"0x9fa82fc0e4b4e7d4f094eefc102abc77436d275a24ddae8580832c5c9bc19fce","3531310","1693851967","2023-09-04 18:26:07","0x27193862848d9009ab6d01941ceb9fc86b17ab27","0xe6734ca85163726ab94d6240c6bbabecc4436803","","0","0","0","0.000029953571246726","0.0752985202350657","1629.77","","","Publish",""
"0xb5e38ebfa171326c92f17f6967085f229bfab583d1bd0cdfc8f6698a2fb4aa69","3533110","1693855567","2023-09-04 19:26:07","0x27193862848d9009ab6d01941ceb9fc86b17ab27","0xe6734ca85163726ab94d6240c6bbabecc4436803","","0","0","0","0.000057642460259105","0.144903989059188","1629.77","","","Publish",""
"0xc48dd984257d7676768e0256f8c76ce2a54de516cfecd7824953fd3e57d5be21","3534910","1693859167","2023-09-04 20:26:07","0x27193862848d9009ab6d01941ceb9fc86b17ab27","0xe6734ca85163726ab94d6240c6bbabecc4436803","","0","0","0","0.000060516362601317","0.152128523051685","1629.77","","","Publish",""
"0x81c184b8dedac50e1647f60105165487b9c84d73a895122f7b2575f55a506c33","3536710","1693862767","2023-09-04 21:26:07","0x27193862848d9009ab6d01941ceb9fc86b17ab27","0xe6734ca85163726ab94d6240c6bbabecc4436803","","0","0","0","0.000056629287315136","0.142357033212265","1629.77","","","Publish",""
"0xf5e2150d801a7bdd742e0b33eaac2a4abaa7d4622fff2adf9d63152f2b7f70f0","3538510","1693866367","2023-09-04 22:26:07","0x27193862848d9009ab6d01941ceb9fc86b17ab27","0xe6734ca85163726ab94d6240c6bbabecc4436803","","0","0","0","0.000057522837940449","0.144603277551111","1629.77","","","Publish",""
"0x968b509cce4cfd298766b118cf2e468ddc2c35a1b86acffb2e4d13ea8967892e","3540310","1693869967","2023-09-04 23:26:07","0x27193862848d9009ab6d01941ceb9fc86b17ab27","0xe6734ca85163726ab94d6240c6bbabecc4436803","","0","0","0","0.000025375932501616","0.0637910635502418","1629.77","","","Publish",""
"0x4b20efa206736cc2883b691f569a5eed523fa937942dc2012372c97bfac96150","3542110","1693873567","2023-09-05 00:26:07","0x27193862848d9009ab6d01941ceb9fc86b17ab27","0xe6734ca85163726ab94d6240c6bbabecc4436803","","0","0","0","0.000027496150279931","0.0691209542657152","1633.84","","","Publish",""
"0x3e4a322029ee639ae581267013d5cac5cad7f2093f141ffedba9265100ce94f3","3543910","1693877167","2023-09-05 01:26:07","0x27193862848d9009ab6d01941ceb9fc86b17ab27","0xe6734ca85163726ab94d6240c6bbabecc4436803","","0","0","0","0.000024458366716749","0.0614844489148879","1633.84","","","Publish",""
"0x11b139d4a0aeb699e651ab3faf4ac35492decce76017705ac8b03f9abb4027e2","3545710","1693880767","2023-09-05 02:26:07","0x27193862848d9009ab6d01941ceb9fc86b17ab27","0xe6734ca85163726ab94d6240c6bbabecc4436803","","0","0","0","0.000026046951372233","0.065477898405127","1633.84","","","Publish",""
"0x5be925d15f7c8a74ac3231814c7e8d402711c77f35d700c8a5a95b8356a185b8","3565510","1693920367","2023-09-05 13:26:07","0x27193862848d9009ab6d01941ceb9fc86b17ab27","0xe6734ca85163726ab94d6240c6bbabecc4436803","","0","0","0","0.000033088612693337","0.0831795164562161","1633.84","","","Publish",""
"0x5627d00061ffe0a7bed86b7badc1a1a1e5dce64b6aa5b0eb3cd1a3b5314f1194","3567310","1693923967","2023-09-05 14:26:07","0x27193862848d9009ab6d01941ceb9fc86b17ab27","0xe6734ca85163726ab94d6240c6bbabecc4436803","","0","0","0","0.000047221304534381","0.118706858882376","1633.84","","","Publish",""
"0x24b1effe0d064696365d1e77d41e2670554e9b24f98dd70ddcb503dcb4b9c5bb","3569110","1693927567","2023-09-05 15:26:07","0x27193862848d9009ab6d01941ceb9fc86b17ab27","0xe6734ca85163726ab94d6240c6bbabecc4436803","","0","0","0","0.00006352983319644","0.159703909462727","1633.84","","","Publish",""
"0x93bf4c9f6f7cb119164bebe3a122107ff86efccea82c7c81ed1e2648a605c091","3570911","1693931169","2023-09-05 16:26:09","0x27193862848d9009ab6d01941ceb9fc86b17ab27","0xe6734ca85163726ab94d6240c6bbabecc4436803","","0","0","0","0.000034902215527753","0.0877386259059974","1633.84","","","Publish",""
"0xe36abaa6bcf95d2e17fdf70e4935ee5688a4db4d5a294dfc14b1f25a2bf43b4e","3572710","1693934767","2023-09-05 17:26:07","0x27193862848d9009ab6d01941ceb9fc86b17ab27","0xe6734ca85163726ab94d6240c6bbabecc4436803","","0","0","0","0.000074643370437234","0.187641576791813","1633.84","","","Publish",""
"0xa6c00e29e95793c35d4e01317156bfc605c863508c959a476ffeff9bd5d6aec4","3574510","1693938367","2023-09-05 18:26:07","0x27193862848d9009ab6d01941ceb9fc86b17ab27","0xe6734ca85163726ab94d6240c6bbabecc4436803","","0","0","0","0.000050665717132232","0.127365565036672","1633.84","","","Publish",""
"0xb2acd8568a4027bfc3c4ad348875d9dcab009e3d0886dc4251e283c20bb32d01","3576310","1693941967","2023-09-05 19:26:07","0x27193862848d9009ab6d01941ceb9fc86b17ab27","0xe6734ca85163726ab94d6240c6bbabecc4436803","","0","0","0","0.000042782986813771","0.107549633123142","1633.84","","","Publish",""
"0xd809999bb9f71130a4b0d20356edd92324f15891353b47d8018e8ed909af1577","3578110","1693945567","2023-09-05 20:26:07","0x27193862848d9009ab6d01941ceb9fc86b17ab27","0xe6734ca85163726ab94d6240c6bbabecc4436803","","0","0","0","0.00014399857900244","0.361989554618502","1633.84","","","Publish",""
